" ""topic"" "," ""labID"" "," ""resource"" "
" ""http://dbpedia.org/resource/AIML"" "," ""9"" "," ""http://localhost:3030/University/COMP6741/Labs/lab09.pdf"" "
" ""http://dbpedia.org/resource/Amazon_Lex"" "," ""9"" "," ""http://localhost:3030/University/COMP6741/Labs/lab09.pdf"" "
" ""http://dbpedia.org/resource/Apple_Inc."" "," ""9"" "," ""http://localhost:3030/University/COMP6741/Labs/lab09.pdf"" "
" ""http://dbpedia.org/resource/Applied_Artificial_Intelligence"" "," ""9"" "," ""http://localhost:3030/University/COMP6741/Labs/lab09.pdf"" "
" ""http://dbpedia.org/resource/Artificial_intelligence"" "," ""9"" "," ""http://localhost:3030/University/COMP6741/Labs/lab09.pdf"" "
" ""http://dbpedia.org/resource/Basic_English"" "," ""9"" "," ""http://localhost:3030/University/COMP6741/Labs/lab09.pdf"" "
" ""http://dbpedia.org/resource/Bill_Gates"" "," ""9"" "," ""http://localhost:3030/University/COMP6741/Labs/lab09.pdf"" "
" ""http://dbpedia.org/resource/Blender"" "," ""9"" "," ""http://localhost:3030/University/COMP6741/Labs/lab09.pdf"" "
" ""http://dbpedia.org/resource/Canada"" "," ""9"" "," ""http://localhost:3030/University/COMP6741/Labs/lab09.pdf"" "
" ""http://dbpedia.org/resource/Chicago"" "," ""9"" "," ""http://localhost:3030/University/COMP6741/Labs/lab09.pdf"" "
" ""http://dbpedia.org/resource/Clark_Kent"" "," ""9"" "," ""http://localhost:3030/University/COMP6741/Labs/lab09.pdf"" "
" ""http://dbpedia.org/resource/Cloud_computing"" "," ""9"" "," ""http://localhost:3030/University/COMP6741/Labs/lab09.pdf"" "
" ""http://dbpedia.org/resource/Concordia_University"" "," ""9"" "," ""http://localhost:3030/University/COMP6741/Labs/lab09.pdf"" "
" ""http://dbpedia.org/resource/Cosine_similarity"" "," ""9"" "," ""http://localhost:3030/University/COMP6741/Labs/lab09.pdf"" "
" ""http://dbpedia.org/resource/Daily_Planet"" "," ""9"" "," ""http://localhost:3030/University/COMP6741/Labs/lab09.pdf"" "
" ""http://dbpedia.org/resource/Dialogflow"" "," ""9"" "," ""http://localhost:3030/University/COMP6741/Labs/lab09.pdf"" "
" ""http://dbpedia.org/resource/Eval"" "," ""9"" "," ""http://localhost:3030/University/COMP6741/Labs/lab09.pdf"" "
" ""http://dbpedia.org/resource/Facebook_Messenger"" "," ""9"" "," ""http://localhost:3030/University/COMP6741/Labs/lab09.pdf"" "
" ""http://dbpedia.org/resource/Formal_grammar"" "," ""9"" "," ""http://localhost:3030/University/COMP6741/Labs/lab09.pdf"" "
" ""http://dbpedia.org/resource/Google"" "," ""9"" "," ""http://localhost:3030/University/COMP6741/Labs/lab09.pdf"" "
" ""http://dbpedia.org/resource/Gzip"" "," ""9"" "," ""http://localhost:3030/University/COMP6741/Labs/lab09.pdf"" "
" ""http://dbpedia.org/resource/IBM"" "," ""9"" "," ""http://localhost:3030/University/COMP6741/Labs/lab09.pdf"" "
" ""http://dbpedia.org/resource/Jimmy_Olsen"" "," ""9"" "," ""http://localhost:3030/University/COMP6741/Labs/lab09.pdf"" "
" ""http://dbpedia.org/resource/Jonathan_and_Martha_Kent"" "," ""9"" "," ""http://localhost:3030/University/COMP6741/Labs/lab09.pdf"" "
" ""http://dbpedia.org/resource/KitchenAid"" "," ""9"" "," ""http://localhost:3030/University/COMP6741/Labs/lab09.pdf"" "
" ""http://dbpedia.org/resource/Krypton"" "," ""9"" "," ""http://localhost:3030/University/COMP6741/Labs/lab09.pdf"" "
" ""http://dbpedia.org/resource/Language_model"" "," ""9"" "," ""http://localhost:3030/University/COMP6741/Labs/lab09.pdf"" "
" ""http://dbpedia.org/resource/Language_processing_in_the_brain"" "," ""9"" "," ""http://localhost:3030/University/COMP6741/Labs/lab09.pdf"" "
" ""http://dbpedia.org/resource/Lex_Luthor"" "," ""9"" "," ""http://localhost:3030/University/COMP6741/Labs/lab09.pdf"" "
" ""http://dbpedia.org/resource/Library"" "," ""9"" "," ""http://localhost:3030/University/COMP6741/Labs/lab09.pdf"" "
" ""http://dbpedia.org/resource/Lois_Lane"" "," ""9"" "," ""http://localhost:3030/University/COMP6741/Labs/lab09.pdf"" "
" ""http://dbpedia.org/resource/Machine_learning"" "," ""9"" "," ""http://localhost:3030/University/COMP6741/Labs/lab09.pdf"" "
" ""http://dbpedia.org/resource/Mad_scientist"" "," ""9"" "," ""http://localhost:3030/University/COMP6741/Labs/lab09.pdf"" "
" ""http://dbpedia.org/resource/McGill_University"" "," ""9"" "," ""http://localhost:3030/University/COMP6741/Labs/lab09.pdf"" "
" ""http://dbpedia.org/resource/Metropolis"" "," ""9"" "," ""http://localhost:3030/University/COMP6741/Labs/lab09.pdf"" "
" ""http://dbpedia.org/resource/Microsoft"" "," ""9"" "," ""http://localhost:3030/University/COMP6741/Labs/lab09.pdf"" "
" ""http://dbpedia.org/resource/Monty_Python"" "," ""9"" "," ""http://localhost:3030/University/COMP6741/Labs/lab09.pdf"" "
" ""http://dbpedia.org/resource/Open-source_model"" "," ""9"" "," ""http://localhost:3030/University/COMP6741/Labs/lab09.pdf"" "
" ""http://dbpedia.org/resource/Original_equipment_manufacturer"" "," ""9"" "," ""http://localhost:3030/University/COMP6741/Labs/lab09.pdf"" "
" ""http://dbpedia.org/resource/Orinoco"" "," ""9"" "," ""http://localhost:3030/University/COMP6741/Labs/lab09.pdf"" "
" ""http://dbpedia.org/resource/Parse_tree"" "," ""9"" "," ""http://localhost:3030/University/COMP6741/Labs/lab09.pdf"" "
" ""http://dbpedia.org/resource/Perry_White"" "," ""9"" "," ""http://localhost:3030/University/COMP6741/Labs/lab09.pdf"" "
" ""http://dbpedia.org/resource/Scikit-learn"" "," ""9"" "," ""http://localhost:3030/University/COMP6741/Labs/lab09.pdf"" "
" ""http://dbpedia.org/resource/Setuptools"" "," ""9"" "," ""http://localhost:3030/University/COMP6741/Labs/lab09.pdf"" "
" ""http://dbpedia.org/resource/Skype"" "," ""9"" "," ""http://localhost:3030/University/COMP6741/Labs/lab09.pdf"" "
" ""http://dbpedia.org/resource/Smallville"" "," ""9"" "," ""http://localhost:3030/University/COMP6741/Labs/lab09.pdf"" "
" ""http://dbpedia.org/resource/Superman"" "," ""9"" "," ""http://localhost:3030/University/COMP6741/Labs/lab09.pdf"" "
" ""http://dbpedia.org/resource/Supervised_learning"" "," ""9"" "," ""http://localhost:3030/University/COMP6741/Labs/lab09.pdf"" "
" ""http://dbpedia.org/resource/Tfidf"" "," ""9"" "," ""http://localhost:3030/University/COMP6741/Labs/lab09.pdf"" "
" ""http://dbpedia.org/resource/Trigonometric_functions"" "," ""9"" "," ""http://localhost:3030/University/COMP6741/Labs/lab09.pdf"" "
" ""http://dbpedia.org/resource/Twitter"" "," ""9"" "," ""http://localhost:3030/University/COMP6741/Labs/lab09.pdf"" "
" ""http://dbpedia.org/resource/UTF-8"" "," ""9"" "," ""http://localhost:3030/University/COMP6741/Labs/lab09.pdf"" "
" ""http://dbpedia.org/resource/XML"" "," ""9"" "," ""http://localhost:3030/University/COMP6741/Labs/lab09.pdf"" "
