Course ID,Subject,Number,Title
3405,BLDG,6921,TRENCHLESS TECH.REHAB. WORKS
3406,BLDG,6931,INFRASTRUCTURE REHABILITAT N
3407,BLDG,6951,SOLAR BUILDING MODELLING AND DESIGN
3411,BLDG,7601,DURABILITY OF BLDG. MATS.
3415,BLDG,7811,PROJECT ACQUISITION+CONTROL
3417,BLDG,7831,BUILDING ECONOMICS II
3419,BLDG,7841,INFORMATION TECHNOLOGY APPLICATIONS IN CONSTRUCTION
3421,BLDG,7861,BUSINESS PRACTICES/CONSTR N
3423,BLDG,7871,CONSTRUCTION EQUIPMENT MGMT.
3519,BSTA,378,STAT. MODELS-DATA ANALYSIS
3520,BSTA,445,STAT SOFTWR/DATA MANA & ANAL
3521,BSTA,477,MANAGERIAL FORECASTING
3522,BSTA,478,DATA MINING TECHNIQUES
3523,BTM,200,FUNDMNTLS OF INFO TECHNOLOGY
3524,BTM,380,Introduction to Business Application Development
3525,BTM,382,Database Management
3526,BTM,387,E-Business
3527,BTM,395,INTERNET PROGRAMMING
3528,BTM,430,ENT RES PLNG&INFO TECH INTG
3529,BTM,480,Project Management
3530,BTM,481,Information Systems Analysis
3531,BTM,495,Information Systems Design and Implementation
3532,BTM,496,"Information Technology Strategy, Management, and Sourcing"
3627,CART,211,Creative Computing and Network Culture
3628,CART,212,Digital Media Studio I
3629,CART,214,Visual Form and Communication
3632,CART,253,Creative Computation I
3634,CART,255,New Media Theory
3637,CART,312,Digital Media Studio II
3638,CART,345,Digital Texts and Typography I
3639,CART,346,Digital Sound I: Theory and Practice of Real?Time Audio
3641,CART,351,Networks and Navigation
3643,CART,353,Creative Computation III
3649,CART,360,Tangible Media and Physical Computing
3650,CART,361,3D Digital Production I
3651,CART,362,3D Digital Production II
3653,CART,370,Real?Time Video
3654,CART,411,Project Studio I
3655,CART,412,Project Studio II
3657,CART,415,GAME STUDIO I
3658,CART,416,GAME STUDIO II
3659,CART,434,Advanced 3D Studio
3660,CART,444,Portfolio Studio
3661,CART,451,Networked Media Studio
3666,CART,455,Professional Internship I
3667,CART,456,Professional Internship II
3668,CART,457,Independent Study I
3669,CART,458,Independent Study II
3670,CART,459,INDEPENDENT STUDY III
3682,CATA,262,Emergency Care in Sport and Exercise
3683,CATA,263,Principles of Athletic Therapy
3685,CATA,337,Assessment of the Upper and Lower Extremities
3687,CATA,339,Rehabilitation of the Upper and Lower Extremities
3689,CATA,348,Therapeutic Modalities in Sports Medicine
3690,CATA,365,Athletic Therapy Field Internship I
3691,CATA,390,ATHL. THERAPY FIELD INTER.
3693,CATA,437,"Assessment of the Hip, Spine and Pelvis"
3695,CATA,439,"Rehabilitation of the Hip, Spine and Pelvis"
3696,CATA,441,Concepts in Manual Therapy
3697,CATA,447,Special Topics in Athletic Therapy
3698,CATA,462,Advanced Emergency Care
3699,CATA,475,Athletic Therapy Clinical Internship I
3700,CATA,480,ATHL THER. CLINICAL INTERN
3701,CATA,485,Athletic Therapy Field Internship II
3702,CATA,495,Athletic Therapy Clinical Internship II
3703,CATS,609,INTRO. DANCE/MOV. THERAPY
3704,CATS,610,INTRO TOP-CLINICAL PSYC CATS
3705,CATS,611,COUNSELLING SKILLS FOR CATS
3706,CATS,615,INDEPENDENT PRACT. IN CATS
3715,CATS,636,INDEPENDENT STUDIES IN CATS
3716,CATS,637,INDEPENDENT STUDIES IN CATS
3717,CATS,638,CREAT.PROC.CLINICAL PRACTICE
3718,CATS,639,Interdisciplinary Topics: Cross-Cultural Competence in the Creative Arts Therapies
3719,CATS,641,Interdisciplinary Topics: Ethics in Clinical Practice in the Creative Arts
3721,CATS,643,Interdisciplinary Topics: Ethics in Research in the Creative Arts
3722,CATS,689,RESEARCH PAPER
3723,CATS,691,RESEARCH IN THE CATS
3724,CATS,698,APPL.RESEARCH PROJ/REPORT
3738,CERA,230,Ceramics I
3739,CERA,330,Ceramics II
3748,CERA,430,Ceramics III
3749,CERA,450,Independent Study
3750,CERA,451,Independent Study I
3751,CERA,452,Independent Study II
3793,CHEM,205,General Chemistry I
3794,CHEM,206,General Chemistry II
3795,CHEM,208,Chemistry in Our Lives
3795,CHEZ,208,Chemistry in Our Lives
3796,CHEM,209,Discovering Biotechnology
3801,CHEM,212,Analytical Chemistry for Biologists
3804,CHEM,217,Introductory Analytical Chemistry I
3805,CHEM,218,Introductory Analytical Chemistry II
3806,CHEM,221,Introductory Organic Chemistry I
3810,CHEM,222,Introductory Organic Chemistry II
3819,CHEM,234,Physical Chemistry I: Thermodynamics
3820,CHEM,235,Physical Chemistry: Kinetics of Chemical Reactions
3823,CHEM,241,Inorganic Chemistry I: Introduction to Periodicity and Valence Theory
3824,CHEM,242,Inorganic Chemistry II: The Chemistry of the Main Group Elements
3827,CHEM,271,Biochemistry I
3835,CHEM,312,Intermediate Analytical Chemistry
3851,CHEM,324,Organic Chemistry III: Organic Reactions
3853,CHEM,325,Organic Chemistry IV: Organic Structure and Stereochemistry
3868,CHEM,333,Introduction to Quantum Theory
3870,CHEM,335,Biophysical Chemistry
3879,CHEM,341,Inorganic Chemistry III: The Transition Metals
3888,CHEM,375,Biochemistry II
3890,CHEM,392,SELECTED TOPICS IN CHEMISTRY
3905,CHEM,415,ANALYTICAL SEPARATIONS
3910,CHEM,419,Independent Study and Practicum
3912,CHEM,422,SELECTED TOPICS IN ORG CHEM
3915,CHEM,423,SEL TOP IN ORGANIC CHEMISTRY
3917,CHEM,424,Organic Synthesis
3918,CHEM,425,Nucleic Acid Chemistry
3921,CHEM,426,Reactive Intermediates
3922,CHEM,427,Polymer Chemistry and Nanotechnology
3927,CHEM,431,Computational Chemistry for Chemists and Biochemists
3928,CHEM,432,SELECT TOPICS-PHYS CHEMISTRY
3938,CHEM,441,SELECT TOPICS - INORGAN CHEM
3943,CHEM,443,Organometallic Chemistry
3954,CHEM,450,Research Project and Thesis
3955,CHEM,451,Nanochemistry
3958,CHEM,458,AQUATIC BIOGEOCHEMISTRY
3964,CHEM,470,ENVIRONMENTAL BIOCHEMISTRY
3965,CHEM,471,Enzyme Kinetics and Mechanism
3966,CHEM,472,Chemical Toxicology
3969,CHEM,475,Protein Engineering and Design
3970,CHEM,476,Structure and Function of Biomembranes
3971,CHEM,477,Advanced Laboratory in Biochemistry
3974,CHEM,481,BIOINORGANIC CHEMISTRY
3982,CHEM,494,MASS SPECTROMETRY
3983,CHEM,495,Modern Spectroscopy
4025,CHEM,581,SEL.TOPIC-ENVIR L & ECOTOX.I
4031,CHEM,582,STUDIES-ENVIRONMENTAL CHEM I
4033,CHEM,583,SPE. STDY ENVIRONM T CHEM II
4049,CHEM,610,Selected Topics in Analytical Chemistry
4052,CHEM,612,ANALYTICAL SEPARATIONS
4054,CHEM,614,MDRN ASPCTS/PRACT MASS SPECT
4055,CHEM,615,ANALYTICAL SEPARATIONS
4057,CHEM,617,SELECTED TOP/ANALYTICAL CHEM
4059,CHEM,618,ANALYTICAL METH ECOTOXICOLOG
4061,CHEM,620,SEL TOPICS ORGANIC CHEMISTRY
4066,CHEM,621,PHYSICAL ORGANIC CHEMISTRY
4068,CHEM,623,ORGANIC SYNTHESIS
4070,CHEM,625,NUCLEIC ACID CHEMISTRY
4071,CHEM,627,SELECTED TOPICS-ORGANIC CHEM
4072,CHEM,630,ADVANCED TOPICS IN CHEMISTRY
4074,CHEM,631,COMPUTATIONAL CHEMISTRY
4077,CHEM,635,INTERFACIAL PHENOMENA
4078,CHEM,637,ADVANCED TOPICS IN CHEMISTRY
4085,CHEM,640,SEL TOPICS IN INORGANIC CHEM
4088,CHEM,643,ADVANCED TOPICS IN CHEMISTRY ORGANOMETALLIC CHEMISTRY
4090,CHEM,645,BIOINORGANIC CHEMISTRY
4092,CHEM,647,SELECTED TOP-INORGANIC CHEM
4100,CHEM,650,Selected Topics in Multidisciplinary Chemistry
4101,CHEM,655,MASTER S RESEARCH & THESIS
4109,CHEM,666,SEMINAR
4110,CHEM,667,SEMINAR
4111,CHEM,668,SEMINAR
4120,CHEM,675,SELECTED TOPICS IN BIOCHEM.
4125,CHEM,678,PROTEIN ENGINEERING & DESIGN
4127,CHEM,690,SEL TOPICS IN INORGANIC CHEM
4137,CHEM,855,DOCTORAL RESEARCH & THESIS
4139,CHEM,896,RESEARCH PROPOSAL+COMP EXAM
4291,CHST,600,ADVANCED CHILD DEVELOPMENT
4293,CHST,603,SEM: ISSUES IN CHILD STUDIES
4295,CHST,607,METHODS OF INQUIRY
4296,CHST,608,FIELD OBSERVATIONS
4299,CHST,614,SOCIAL PROCESSES
4302,CHST,620,CHILD'S PLAY: THEORY TO PRACTICE
4303,CHST,624,CUR MODEL IN CHILD SETTINGS
4317,CHST,650,DIRECTED STUDY
4318,CHST,655,SELECTED TOP IN EDUC PROB
4346,CHST,680,DIRECTED STUDIES
4347,CHST,681,DIRECTED STUDY
4348,CHST,693,INTERNSHIP
4350,CHST,695,INTERN SEM & FIELD PLACEMENT
4351,CHST,696,INTERNSHIP REPORT
4352,CHST,697,THESIS PROPOSAL
4353,CHST,698,RESEARCH AND THESIS
4370,CINE,420,SPECIAL TOPICS IN CINEMA
4371,CINE,421,SPECIAL TOPICS IN CINEMA
4421,CIVI,212,Civil Engineering Drawing and Introduction to Design
4422,CIVI,231,Geology for Civil Engineers
4426,CIVI,321,Engineering Materials
4427,CIVI,341,Civil Engineering Systems
4429,CIVI,361,Introduction to Environmental Engineering
4430,CIVI,372,Transportation Engineering
4431,CIVI,381,Hydraulics
4432,CIVI,382,Water Resources Engineering
4433,CIVI,390,Civil Engineering Design Project
4436,CIVI,432,Soil Mechanics
4438,CIVI,435,Foundation Design
4440,CIVI,437,Advanced Geotechnical Engineering
4444,CIVI,453,Design of Reinforced Concrete Structures
4445,CIVI,454,Design of Steel Structures
4448,CIVI,464,Environmental Impact Assessment
4449,CIVI,465,Water Pollution and Control
4450,CIVI,466,Engineering Aspects of Chemical and Biological Processes
4451,CIVI,467,Air Pollution and Emission Control
4452,CIVI,468,Waste Management
4453,CIVI,469,Geo-Environmental Engineering
4454,CIVI,471,Highway and Pavement Design
4456,CIVI,474,Transportation Planning and Design
4459,CIVI,483,Hydrology
4460,CIVI,484,Hydraulic Engineering
4466,CIVI,490,Capstone Civil Engineering Design Project
4480,CIVI,6001,ADVANCED REINFORCED CONCRETE
4482,CIVI,6011,PRECAST+PRESTR.CONCRT.STRUC.
4483,CIVI,6021,DURA. OF CONCRETE MATERIALS
4484,CIVI,6031,SEISMIC ASS. & RET. OF STRUC
4487,CIVI,6061,STRUCTURAL HEALTH MONITORING
4489,CIVI,6101,PLAN.+ DESIGN OF BRIDGES
4494,CIVI,6331,HYDRAULIC ENGINEERING
4496,CIVI,6381,HYDRAULIC STRUCTURES
4498,CIVI,6401,TRANS. SYSTEMS ANALYSIS
4502,CIVI,6441,TRAFFIC ENGINEERING
4503,CIVI,6451,PAVEMENT DESIGN
4505,CIVI,6481,SUSTAINABLE MANAGEMENT OF INDUSTRIAL WASTE
4507,CIVI,6491,ENGG.ASPECTS/SITE REMEDIA N.
4509,CIVI,6501,FOUNDATION ENGINEERING
4511,CIVI,6511,EARTH STRUCT+SLOPE STABIL Y.
4513,CIVI,6521,SOIL BEHAVIOUR
4515,CIVI,6531,SOIL TESTING + PROPERTIES
4517,CIVI,6601,MODEL./BLDG.+ENVIROM L ENGG.
4519,CIVI,6611,ENVIRONMENTAL ENGINEERING
4521,CIVI,6621,ENGG.ASP./BIO.TRMT/WATER+AIR
4523,CIVI,6631,TRANSP./HAZARD.MATS.+WASTES
4525,CIVI,6641,UNIT OPERATIONS/ENVIRO.ENGR.
4527,CIVI,6671,FATE+TRANSP./CONTAMIN./ENVT.
4553,CIVI,7001,EARTHQUAKE ENGINEERING
4560,CIVI,7111,THEO.+DESI./MOD. BRIDGE SYS.
4571,CIVI,7311,GROUNDWATER FLOW
4704,CLAS,211,Greek Literature
4705,CLAS,212,Roman Literature
4709,CLAS,222,Life and Times in Ancient Rome
4711,CLAS,230,(also listed as HIST 219) Ancient Near East
4713,CLAS,240,(also listed as HIST 223) Greek History from the Bronze Age to Alexander
4715,CLAS,242,(also listed as HIST 225) History of the Roman Republic
4719,CLAS,261,Greek Mythology
4720,CLAS,262,Mythology of the Ancient Mediterranean
4721,CLAS,263,Archaeology of Archaic Greece
4722,CLAS,264,EGYPTIAN ARCHAEOLOGY
4723,CLAS,266,An Introduction to Classical Archaeology
4723,CLAZ,266,An Introduction to Classical Archaeology
4724,CLAS,267,The Archaeology of the Greek Bronze Age
4727,CLAS,280,INTRODUCTORY ANCIENT GREEK: INTENSIVE COURSE
4728,CLAS,290,INTRODUCTORY LATIN: INTENSIVE COURSE
4739,CLAS,320,The Heroic Epics of Greece and Rome
4746,CLAS,330,Greek Drama
4753,CLAS,341,(also listed as HIST 323) Greek History from Alexander to the Roman Conquest
4754,CLAS,343,(also listed as HIST 327) History of the Roman Empire
4757,CLAS,353,Representations of Women in Ancient Greece and Rome
4762,CLAS,364,Classical Greek Art and Archaeology
4763,CLAS,365,Art and Archaeology of the Hellenistic Age
4767,CLAS,369,Roman Art and Archaeology
4768,CLAS,370,PRACTICUM IN ARCHAEOLOGY
4781,CLAS,383,Intermediate Ancient Greek I: Prose
4782,CLAS,384,Intermediate Ancient Greek II: Poetry
4790,CLAS,391,Intermediate Latin I: Prose
4791,CLAS,392,Intermediate Latin II: Poetry
4816,CLAS,410,Advanced Ancient Greek I: Prose
4827,CLAS,411,Advanced Ancient Greek II: Poetry
4838,CLAS,420,Advanced Latin I: Prose
4847,CLAS,421,Advanced Latin II: Poetry
4865,CLAS,450,Honours Seminar
4868,CLAS,451,Honours Thesis
4869,CLAS,460,"Ancient Pottery: History, Analysis, and Interpretation"
4871,CLAS,480,TUTORIAL
4881,CLAS,481,TUTORIAL II
4886,CLAS,490,HONOURS THESIS
5054,COEN,212,Digital Systems Design I
5055,COEN,231,Introduction to Discrete Mathematics
5059,COEN,243,Programming Methodology I
5060,COEN,244,Programming Methodology II
5062,COEN,311,Computer Organization and Software
5064,COEN,313,Digital Systems Design II
5065,COEN,315,Digital Electronics
5066,COEN,316,Computer Architecture and Design
5067,COEN,317,Microprocessor Systems
5068,COEN,320,Introduction to Real?Time Systems
5069,COEN,345,Software Testing and Validation
5070,COEN,346,Operating Systems
5071,COEN,352,Data Structures and Algorithms
5072,COEN,390,COMP. ENG. PROD DESIGN PROJ.
5074,COEN,413,Hardware Functional Verification
5080,COEN,421,Embedded Systems and Software Design
5082,COEN,432,APPLIED EVOLUTIONARY & LEARNING ALGORITHMS
5083,COEN,445,Communication Networks and Protocols
5084,COEN,451,VLSI Circuit Design
5086,COEN,490,Capstone Computer Engineering Design Project
5095,COEN,6211,BIO. COMPUTING & SYN BIOLOGY
5096,COEN,6311,SOFTWARE ENGINEERING
5097,COEN,6312,MODEL DRIVEN SOFTWARE ENGR.
5098,COEN,6321,Applied Genetic and Evolutionary Systems
5099,COEN,6331,NEURAL NETWORKS
5100,COEN,6501,DIGITAL SYS.DESIGN+SYNTHESIS
5101,COEN,6511,VLSI CIRCUIT DESIGN
5102,COEN,6521,DESIGN FOR TESTABILITY
5103,COEN,6531,ASIC SYNTHESIS
5104,COEN,6551,FORMAL HARDWARE VERIFICATION
5106,COEN,6711,MICROPROC.+THEIR APPLICATION
5108,COEN,6741,COMPUTER ARCHITECTURE+DESIGN
5115,COEN,7311,PROTOCOL DESIGN + VALIDATION
5117,COEN,7741,ADV. COMPUTER ARCHITECTURE
5254,COMM,210,Contemporary Business Thinking
5255,COMM,212,Business Communication
5256,COMM,215,Business Statistics
5257,COMM,217,Financial Accounting
5258,COMM,220,Analysis of Markets
5259,COMM,222,Organizational Behaviour and Theory
5260,COMM,223,Marketing Management I
5262,COMM,225,Production and Operations Management
5263,COMM,226,Business Technology Management
5276,COMM,305,Managerial Accounting
5281,COMM,308,Introduction to Finance
5284,COMM,315,Business Law and Ethics
5285,COMM,320,Entrepreneurship
5286,COMM,401,Strategy and Competition
5312,COMM,610,Basic Quantitative Skills for Administration
5326,COMP,201,Introduction to Computing
5337,COMP,218,Fundamentals of Programming
5350,COMP,228,System Hardware
5353,COMP,232,Mathematics for Computer Science
5354,COMP,233,Probability and Statistics for Computer Science
5363,COMP,248,Object-Oriented Programming I
5364,COMP,249,Object-Oriented Programming II
5391,COMP,326,Computer Architecture
5394,COMP,335,Introduction to Theoretical Computer Science
5398,COMP,339,COMBINATORICS
5405,COMP,345,"ADVANCED PROGRAM DESIGN, C++"
5406,COMP,346,Operating Systems
5407,COMP,348,Principles of Programming Languages
5409,COMP,352,Data Structures and Algorithms
5410,COMP,353,Databases
5411,COMP,354,Introduction to Software Engineering
5412,COMP,361,Elementary Numerical Methods
5414,COMP,367,Techniques in Symbolic Computation
5415,COMP,371,Computer Graphics
5416,COMP,376,Introduction to Game Development
5446,COMP,426,Multicore Programming
5447,COMP,427,ADV TOPICS MICROPROC SYSTEMS
5449,COMP,428,Parallel Programming
5461,COMP,442,Compiler Design
5464,COMP,445,Data Communication and Computer Networks
5477,COMP,465,Design and Analysis of Algorithms
5482,COMP,472,Artificial Intelligence
5483,COMP,473,Pattern Recognition
5484,COMP,474,Intelligent Systems
5485,COMP,476,Advanced Game Development
5486,COMP,477,Animation for Computer Games
5487,COMP,478,Image Processing
5488,COMP,479,Information Retrieval and Web Search
5491,COMP,490,Computer Science Project I
5492,COMP,492,Computer Science Project II
5493,COMP,495,Honours Seminar
5500,COMP,5201,COMP. ORGANIZ N+ASSEMB.LANG.
5520,COMP,5361,DISCRETE STR.+FORMAL LANG.
5522,COMP,5421,ADVANCED PROGRAMMING
5526,COMP,5461,OPERATING SYSTEMS
5527,COMP,5481,PROGRAM G + PROBLEM SOLVING
5530,COMP,5511,PRINCIPLES/DATA STRUCTURES
5534,COMP,5531,FILES AND DATABASES
5536,COMP,5541,TOOLS+TECHNIQUES / SW ENGR.
5567,COMP,6231,DISTRIBUTED SYSTEM DESIGN
5570,COMP,6281,PARALLEL PROGRAMMING
5572,COMP,6321,MACHINE LEARNING
5575,COMP,6351,SCIENTIFIC COMPUTATION
5577,COMP,6361,NUMERIC ANALY/NONLINEAR EQUA
5579,COMP,6411,COMPARAT.STUDY/PROGRAM.LANG.
5585,COMP,6461,COMPUTER NETWORKS + PROTOCOL
5589,COMP,6481,Program and Problem Solving
5592,COMP,6521,ADV.DATABASE TECH. AND APPL.
5593,COMP,6531,FOUNDATIONS/SEMANTIC WEB
5598,COMP,6591,INTRO/KNOWLEDGE-BASE SYSTEMS
5603,COMP,6641,THEORY OF COMPUTATION
5605,COMP,6651,ALGORITHM DESIGN TECHNIQUES
5607,COMP,6661,COMBINATORIAL ALGORITHMS
5615,COMP,6751,NATURAL LANGUAGE ANALYSIS
5617,COMP,6761,ADVANCED COMPUTER GRAPHICS
5619,COMP,6771,Image Processing
5620,COMP,6781,COMP 6781 Statistical Natural Language Processing
5621,COMP,6791,INFO. RETRIEVAL & WEB SEARCH
5622,COMP,6811,BIOINFORMATICS ALGORITHMS
5625,COMP,690,COMP.ANAL.NATURAL LANG.TEST
5656,COMP,6961,GRADUATE SEMINAR-COMP.SC.
5661,COMP,7241,PARALLEL ALGORITHMS+ARCHIT E
5678,COMP,7531,DB SYSTEMS PRINCIPLES
5684,COMP,7651,ADV. ANALYSIS OF ALOGARITHMS
5702,COMP,7781,ADV IMAGE PROC
5703,COMP,790,TOPICS/COMPUTER SCIENCE II
5720,COMP,791,TOPICS IN COMP. SCIENCE II
5724,COMP,792,MASTER S RESEARCH AND THESIS
5731,COMP,890,DOCTORAL RESEARCH AND THESIS
5891,COMS,210,Media Criticism
5892,COMS,220,History of Communication and Media
5893,COMS,225,Media Institutions and Policies
5895,COMS,240,Communication Theory
5898,COMS,274,Communication Media: Intermedia I
5900,COMS,276,Communication Media: Sound I
5904,COMS,284,Communication Media:  Moving Images I
5928,COMS,305,Media Criticism
5930,COMS,307,Scriptwriting for Media
5931,COMS,308,Selected Topics in Video
5932,COMS,309,Studies in Documentary
5933,COMS,310,Media Genres
5939,COMS,319,Media Literacy
5944,COMS,324,Communication Analysis of Environment
5945,COMS,325,Approaches to Communication Research
5950,COMS,352,Media Policy in Canada
5951,COMS,354,Youth and Media
5952,COMS,355,Media and New Technology
5954,COMS,357,Media and Critical Theory
5955,COMS,360,Mass Media
5955,COMZ,360,Mass Media
5956,COMS,361,Propaganda
5959,COMS,365,History of Sound Recording
5961,COMS,367,Media and Cultural Context
5962,COMS,368,Media and Gender
5963,COMS,369,Visual Communication and Culture
5964,COMS,370,Advertising and the Consumer Culture
5965,COMS,371,Public Relations: Principles and Problems
5966,COMS,372,Theories of Public Discourse
5967,COMS,373,Topics in Media and Cultural History
5968,COMS,374,Communication Media: Intermedia II
5970,COMS,376,Communication Media: Sound II
5975,COMS,383,Communication Media: Film II
5976,COMS,385,Communication Media: Video II
5978,COMS,394,Communication Studies Apprenticeship I
5979,COMS,395,Communication Studies Apprenticeship II
5997,COMS,407,Advanced Scriptwriting for Media
5998,COMS,411,SEXUALITY & PUBLIC DISCOURSE
5999,COMS,412,Discourses of Dissent
6000,COMS,413,Cultures of Production
6001,COMS,414,PRODUCTION ADMINISTRATION
6002,COMS,415,Advanced Topics in the Photographic Image
6003,COMS,416,Advanced Media Criticism
6005,COMS,418,Cultures of Globalization
6006,COMS,419,Communications and Indigenous Peoples
6007,COMS,420,RECEPTION STUDIES
6008,COMS,421,COMMUNICATIVE PERFORMANCES AND INTERVENTIONS
6009,COMS,422,PERSPECTIVE ON INFO. SOCIETY
6010,COMS,423,Media Art and Aesthetics
6011,COMS,424,Alternative Media
6012,COMS,425,Advanced Seminar in Cultural Studies
6013,COMS,426,Television Studies
6014,COMS,434,ADV. TOP. IN FILM
6018,COMS,435,Advanced Topics in Documentary
6029,COMS,455,"Food, Media and Culture"
6030,COMS,460,Political Communication
6031,COMS,461,Organizational Communication
6032,COMS,462,"Communication, Culture, and Popular Art"
6033,COMS,463,SEMIOTICS
6034,COMS,464,"Race, Ethnicity and Media"
6035,COMS,465,Rhetoric and Communication
6035,SCPA,465,Rhetoric and Communication
6040,COMS,472,Communication Technologies and Gender
6041,COMS,473,International Communication
6042,COMS,474,Communication Media: Intermedia III
6043,COMS,475,Communication Media:  Intermedia III
6044,COMS,476,Communication Media: Sound III
6047,COMS,483,Communication Media: Film III
6048,COMS,485,Communication Media: Video III
6051,COMS,493,Communication Media: Advanced Topics
6054,COMS,496,Directed Study I
6077,COMS,505,INTRO TO COMM THEORY/HISTORY
6078,COMS,506,METHODS IN COMM ST/ PRACTICE
6079,COMS,510,Graduate Diploma Seminar
6080,COMS,511,SEL. TOPICS IN CDN. CINEMAS
6081,COMS,512,DISCOURSES OF DISSENT
6082,COMS,513,CULTURES OF PRODUCTION
6084,COMS,516,ADV. TOP. IN DOC. FILM/VIDEO
6086,COMS,518,CULTURES OF GLOBALIZATION
6087,COMS,519,COMM. & INDIGENOUS PEOPLES
6089,COMS,521,COMM. TECHNOLOGIES & GENDER
6090,COMS,522,PERSPECTIVE ON INFORMATION. SOCIETY
6091,COMS,523,MEDIA ARTS AND AESTHETICS
6092,COMS,524,ALTERNATIVE MEDIA
6096,COMS,530,SEL TOPICS/COMM STUDIES
6101,COMS,532,"COMM, CULTURE, & POPULAR ART"
6104,COMS,538,ORGANIZATIONAL COMMUNICATION
6105,COMS,539,POLITICAL COMMUNICATION
6106,COMS,542,ADV .TOP. IN PHOTO. IMAGE
6107,COMS,543,FILM CRITICISM
6108,COMS,544,RECEPTION STUDIES
6109,COMS,545,TELEVISION STUDIES
6110,COMS,546,RHETORIC & COMMUNICATION
6111,COMS,547,INTERNATIONAL COMMUNICATION
6112,COMS,548,Media policy in canada
6122,COMS,560,SELECTED TOPICS IN COMS
6123,COMS,561,COMMUNICATIVE PERFORMANCES AND INTERVENTIONS
6124,COMS,562,MEDIA PRODUCTION: SOUND
6131,COMS,569,MEDIA PROD.:MOVING IMAGES
6132,COMS,570,MEDIA PRODUCT.: INTERMEDIA
6138,COMS,580,SEL. TOPICS IN COMM. STUDIES
6145,COMS,583,INTERNSHIP IN COMMUNIC STUD
6147,COMS,585,DIRECTED STUDY IN COMS
6148,COMS,586,DIRECTED STUDY IN COMS
6153,COMS,600,COMMUNICATION THEORY
6155,COMS,605,MEDIA RESEARCH METHODS I
6156,COMS,606,MEDIA RESEARCH PRACTICUM
6157,COMS,608,HISTORY OF MEDIA
6158,COMS,610,MEDIA STUDIES SEMINAR
6161,COMS,614,NEWS AND PUBLIC AFFAIRS
6166,COMS,627,Political Economy of Communication
6168,COMS,630,"COMMUNICATION, DEVELOPMENT AND COLONIALISM"
6169,COMS,632,MEDIA AND CONTEMP. CULTURE
6173,COMS,640,DIRECTED STUDY
6174,COMS,642,Selected Topics in Media Studies
6201,COMS,644,MEDIA POLICY
6202,COMS,646,ALTERNATIVE MEDIA
6204,COMS,652,CANADIAN DOCUMENTARY FILM
6209,COMS,660,Definitions and Futures of Media and Technology
6210,COMS,662,Theories of Representation and Interpretation in Communication
6211,COMS,670,DIRECTED STUDY
6213,COMS,672,SPEC TOP/MEDIA STUDIES
6224,COMS,680,AESTHETICS AND MEDIA
